,game_id,team_id,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
2364,10730,40,7,44,21,14,18,18,107,38,89,42.7,16,22,72.7,15,46,32.6,12,35,47,19,17,8,12,2,-4,240:00
2365,10730,40,12,28,5,13,19,18,111,40,84,47.6,11,12,91.7,20,48,41.7,6,35,41,30,22,5,11,6,4,240:00
2366,10731,41,4,42,4,7,9,10,102,38,82,46.3,18,20,90.0,8,21,38.1,7,25,32,21,14,4,12,2,-42,240:00
2367,10731,41,32,60,43,10,23,11,144,56,91,61.5,9,13,69.2,23,44,52.3,7,32,39,39,20,6,7,5,42,240:00
2368,10732,8,10,40,10,6,9,12,118,39,76,51.3,24,27,88.9,16,38,42.1,2,36,38,28,20,7,12,3,6,240:00
2369,10732,8,0,44,10,12,16,14,112,42,95,44.2,13,18,72.2,15,40,37.5,10,26,36,25,22,9,9,1,-6,240:00
2370,10733,9,13,60,11,8,18,7,129,47,82,57.3,23,29,79.3,12,31,38.7,6,32,38,33,18,10,12,5,11,240:00
2371,10733,9,18,68,9,8,15,7,118,49,92,53.3,14,21,66.7,6,20,30.0,6,34,40,31,25,4,12,5,-11,240:00
2372,10734,10,17,38,12,17,23,9,121,43,99,43.4,14,18,77.8,21,41,51.2,10,28,38,31,19,11,11,4,4,240:00
2373,10734,10,25,62,6,13,10,9,117,45,94,47.9,15,19,78.9,12,38,31.6,17,41,58,33,21,6,19,11,-4,240:00
2374,10735,27,8,40,6,16,13,10,112,33,80,41.2,35,42,83.3,11,31,35.5,12,38,50,23,19,7,14,8,4,240:00
2375,10735,27,18,34,12,4,14,10,108,35,78,44.9,23,31,74.2,15,33,45.5,7,34,41,24,28,10,9,3,-4,240:00
2376,10736,24,16,50,35,20,17,16,118,45,93,48.4,13,16,81.2,15,44,34.1,13,43,56,29,22,9,9,7,30,240:00
2377,10736,24,6,28,1,11,6,16,88,30,85,35.3,16,27,59.3,12,44,27.3,8,32,40,18,12,5,11,2,-30,240:00
2378,10737,20,15,38,10,15,20,9,114,41,79,51.9,14,22,63.6,18,38,47.4,8,30,38,30,21,9,17,4,5,240:00
2379,10737,20,14,40,13,11,23,9,109,35,83,42.2,27,34,79.4,12,39,30.8,10,28,38,19,20,12,14,1,-5,240:00
2380,10738,22,17,66,27,7,39,10,139,51,86,59.3,20,25,80.0,17,41,41.5,7,25,32,32,27,13,19,6,7,240:00
2381,10738,22,9,56,3,19,24,8,132,48,85,56.5,20,29,69.0,16,40,40.0,11,25,36,28,24,8,23,4,-7,240:00
2382,10739,28,5,52,12,10,26,10,96,37,89,41.6,15,17,88.2,7,38,18.4,6,27,33,22,17,14,11,4,-21,240:00
2383,10739,28,9,50,22,11,12,10,117,43,87,49.4,14,18,77.8,17,41,41.5,12,42,54,33,18,7,16,4,21,240:00
2384,10740,29,5,30,13,8,16,15,92,33,84,39.3,10,15,66.7,16,45,35.6,7,32,39,22,22,7,14,4,-21,240:00
2385,10740,29,13,42,21,27,15,14,113,38,84,45.2,23,30,76.7,14,42,33.3,10,41,51,25,18,9,12,1,21,240:00
2386,10741,11,13,50,26,9,24,11,109,41,79,51.9,11,15,73.3,16,34,47.1,7,40,47,29,28,8,15,8,19,240:00
2387,10741,11,8,46,3,11,22,12,90,31,81,38.3,21,24,87.5,7,33,21.2,6,29,35,19,15,5,12,1,-19,240:00
2388,10742,23,8,46,4,25,11,12,100,35,87,40.2,21,27,77.8,9,24,37.5,19,35,54,22,13,4,15,5,-19,240:00
2389,10742,23,6,40,26,19,17,12,119,45,95,47.4,8,10,80.0,21,44,47.7,12,29,41,33,21,10,10,5,19,240:00
2390,10743,27,17,40,27,13,27,11,131,47,87,54.0,14,18,77.8,23,40,57.5,5,31,36,34,14,8,14,3,9,240:00
2391,10743,27,26,58,6,29,27,11,122,45,95,47.4,20,21,95.2,12,40,30.0,16,32,48,29,18,8,15,10,-9,240:00
2392,10744,7,12,40,11,9,9,10,115,42,86,48.8,15,22,68.2,16,36,44.4,9,38,47,25,11,6,11,4,-5,240:00
2393,10744,7,14,48,10,20,17,10,120,47,93,50.5,10,15,66.7,16,35,45.7,8,35,43,31,19,9,7,8,5,240:00
2394,10745,14,15,52,1,23,25,15,105,40,99,40.4,14,25,56.0,11,43,25.6,18,30,48,18,20,8,11,6,-13,240:00
2395,10745,14,22,40,21,10,9,14,118,39,86,45.3,25,27,92.6,15,37,40.5,12,40,52,22,23,6,16,9,13,240:00
2396,10746,5,17,66,10,9,6,10,115,45,85,52.9,13,18,72.2,12,38,31.6,7,24,31,34,18,8,13,3,-29,240:00
2397,10746,5,3,42,30,14,22,13,144,48,84,57.1,25,29,86.2,23,42,54.8,8,33,41,29,19,10,14,1,29,240:00
2398,10747,1,11,42,6,16,9,11,108,43,94,45.7,8,12,66.7,14,37,37.8,10,33,43,31,22,5,7,4,-10,240:00
2399,10747,1,11,62,12,24,11,11,118,44,101,43.6,21,31,67.7,9,35,25.7,20,40,60,20,14,6,7,5,10,240:00
2400,10748,21,17,54,24,12,16,9,127,46,87,52.9,23,25,92.0,12,35,34.3,8,39,47,32,19,8,14,8,21,240:00
2401,10748,21,15,42,2,12,21,9,106,42,98,42.9,13,13,100,9,33,27.3,13,29,42,22,21,8,14,2,-21,240:00
2402,10749,41,18,72,23,16,9,10,132,56,101,55.4,7,14,50.0,13,30,43.3,9,43,52,38,25,4,10,4,18,240:00
2403,10749,41,13,42,5,15,11,9,114,41,91,45.1,18,25,72.0,14,41,34.1,6,32,38,27,16,6,9,3,-18,240:00
2404,10750,29,10,40,19,11,17,12,94,35,83,42.2,13,16,81.2,11,32,34.4,10,30,40,24,19,10,17,6,-4,240:00
2405,10750,29,9,56,6,14,24,14,98,39,81,48.1,11,22,50.0,9,29,31.0,13,34,47,15,10,12,16,12,4,240:00
2406,10751,31,13,54,21,9,17,9,116,44,89,49.4,16,24,66.7,12,26,46.2,5,43,48,31,14,6,10,3,19,240:00
2407,10751,31,17,56,3,12,12,9,97,41,98,41.8,8,12,66.7,7,33,21.2,10,41,51,22,19,4,11,2,-19,240:00
2408,10752,19,15,40,11,12,14,11,115,39,101,38.6,24,29,82.8,13,31,41.9,10,41,51,26,29,13,12,7,-6,265:00
2409,10752,19,20,56,11,16,14,13,121,40,96,41.7,29,43,67.4,12,38,31.6,13,48,61,23,21,8,16,8,6,265:00
2410,10753,23,14,58,14,20,24,9,123,45,88,51.1,21,26,80.8,12,25,48.0,14,30,44,26,20,13,13,2,14,240:00
2411,10753,23,8,44,0,7,12,9,109,39,76,51.3,20,22,90.9,11,30,36.7,3,31,34,28,20,4,15,3,-14,240:00
2412,10754,17,14,46,8,9,20,12,110,39,86,45.3,23,30,76.7,9,29,31.0,7,39,46,22,14,7,16,3,-11,240:00
2413,10754,17,21,56,26,14,24,12,121,50,102,49.0,7,9,77.8,14,39,35.9,11,42,53,38,22,10,14,4,11,240:00
2414,10755,8,12,54,23,12,14,9,131,45,80,56.2,26,34,76.5,15,33,45.5,8,33,41,28,24,8,10,1,18,240:00
2415,10755,8,13,46,2,10,14,8,113,35,82,42.7,32,35,91.4,11,30,36.7,11,31,42,26,21,7,10,5,-18,240:00
2416,10756,4,12,32,12,15,12,17,110,41,93,44.1,14,18,77.8,14,41,34.1,13,36,49,28,26,7,13,6,12,240:00
2417,10756,4,6,36,21,12,13,19,98,32,83,38.6,21,36,58.3,13,38,34.2,10,32,42,22,19,4,11,7,-12,240:00
2418,10757,41,13,44,8,11,8,8,103,42,86,48.8,9,11,81.8,10,35,28.6,6,38,44,26,17,4,14,4,-15,240:00
2419,10757,41,11,40,19,10,16,10,118,43,92,46.7,16,19,84.2,16,39,41.0,7,32,39,26,13,11,6,1,15,240:00
2420,10758,2,16,46,27,11,18,7,117,43,88,48.9,14,22,63.6,17,37,45.9,8,34,42,29,18,11,11,6,23,240:00
2421,10758,2,6,40,0,13,7,7,94,35,80,43.8,17,23,73.9,7,23,30.4,7,33,40,19,22,7,17,4,-23,240:00
2422,10759,25,5,36,4,11,16,11,101,37,90,41.1,11,17,64.7,16,37,43.2,11,21,32,27,22,9,10,1,-36,240:00
2423,10759,25,12,60,41,28,13,11,137,49,84,58.3,24,32,75.0,15,36,41.7,16,39,55,29,13,7,11,10,36,240:00
2424,10760,28,11,46,3,28,26,12,109,42,108,38.9,8,12,66.7,17,48,35.4,18,36,54,29,26,11,12,2,-4,240:00
2425,10760,28,11,40,39,10,25,21,113,33,75,44.0,35,44,79.5,12,34,35.3,9,46,55,20,17,7,16,9,4,240:00
2426,10761,26,5,42,7,6,18,13,101,38,95,40.0,10,13,76.9,15,48,31.2,8,35,43,27,22,6,16,4,-27,240:00
2427,10761,26,27,66,35,13,15,14,128,48,92,52.2,20,27,74.1,12,34,35.3,10,46,56,29,17,9,11,10,27,240:00
2428,10762,27,3,32,15,8,15,17,114,37,75,49.3,21,25,84.0,19,36,52.8,6,31,37,26,18,7,16,3,-5,240:00
2429,10762,27,15,46,10,16,25,15,119,45,91,49.5,14,18,77.8,15,33,45.5,12,29,41,22,17,7,10,4,5,240:00
2430,10763,2,9,34,5,5,11,9,121,43,87,49.4,14,19,73.7,21,50,42.0,8,35,43,30,15,8,15,4,-6,240:00
2431,10763,2,19,58,13,14,22,10,127,49,97,50.5,15,21,71.4,14,38,36.8,15,34,49,27,19,12,11,5,6,240:00
2432,10764,31,18,56,5,13,11,9,121,43,89,48.3,25,34,73.5,10,28,35.7,8,37,45,31,22,5,12,5,-6,240:00
2433,10764,31,14,42,18,14,18,8,127,41,96,42.7,25,31,80.6,20,53,37.7,13,34,47,25,29,8,10,2,6,240:00
2434,10765,29,9,46,5,7,11,6,94,36,69,52.2,11,13,84.6,11,31,35.5,3,24,27,28,27,10,22,4,-33,240:00
2435,10765,29,25,56,37,33,36,7,127,44,93,47.3,26,31,83.9,13,37,35.1,23,26,49,31,14,15,11,1,33,240:00
2436,10766,19,9,54,10,12,17,13,109,42,89,47.2,14,19,73.7,11,28,39.3,10,24,34,30,21,8,12,3,-13,240:00
2437,10766,19,20,56,30,15,20,16,122,44,80,55.0,22,25,88.0,12,30,40.0,8,35,43,27,22,7,17,2,13,240:00
2438,10767,17,22,46,9,11,21,9,112,37,83,44.6,29,38,76.3,9,32,28.1,8,34,42,14,13,8,18,4,-16,240:00
2439,10767,17,10,58,18,13,21,13,128,51,97,52.6,10,10,100,16,32,50.0,9,36,45,39,26,10,15,5,16,240:00
2440,10768,21,2,72,32,17,14,11,131,50,101,49.5,20,23,87.0,11,37,29.7,10,41,51,29,20,7,7,1,30,240:00
2441,10768,21,18,38,0,7,11,13,101,35,90,38.9,21,23,91.3,10,48,20.8,9,34,43,27,22,6,11,5,-30,240:00
2442,10769,24,14,38,26,15,33,19,114,41,88,46.6,16,20,80.0,16,39,41.0,10,32,42,27,19,13,10,3,22,240:00
2443,10769,24,10,38,13,0,7,16,92,35,69,50.7,13,17,76.5,9,28,32.1,2,35,37,21,19,5,22,5,-22,240:00
2444,10770,7,8,60,7,6,9,11,107,40,82,48.8,19,24,79.2,8,27,29.6,10,21,31,19,20,4,8,4,-11,240:00
2445,10770,7,10,44,17,25,15,11,118,43,92,46.7,20,21,95.2,12,32,37.5,13,32,45,30,20,5,10,8,11,240:00
2446,10771,14,21,64,24,8,13,11,115,43,81,53.1,19,24,79.2,10,29,34.5,7,34,41,24,19,6,18,3,-2,240:00
2447,10771,14,22,66,4,17,23,13,117,44,96,45.8,22,23,95.7,7,29,24.1,13,28,41,20,18,13,9,4,2,240:00
2448,10772,1,12,42,7,20,22,8,109,42,88,47.7,17,19,89.5,8,34,23.5,13,30,43,17,23,9,14,0,-4,240:00
2449,10772,1,15,48,5,9,16,10,113,40,72,55.6,22,28,78.6,11,26,42.3,4,29,33,20,17,9,17,1,4,240:00
2450,10773,5,23,62,37,14,18,12,133,52,86,60.5,10,10,100,19,40,47.5,8,30,38,34,21,7,11,4,16,240:00
2451,10773,5,17,48,2,5,17,12,117,44,82,53.7,16,20,80.0,13,24,54.2,6,25,31,25,12,7,12,1,-16,240:00
2452,10774,29,7,44,0,5,14,13,78,31,83,37.3,9,12,75.0,7,32,21.9,5,24,29,20,23,9,16,2,-50,240:00
2453,10774,29,14,42,54,20,24,13,128,42,79,53.2,24,31,77.4,20,45,44.4,9,42,51,25,19,9,14,5,50,240:00
2454,10775,28,13,56,13,9,9,13,111,46,92,50.0,13,15,86.7,6,19,31.6,11,35,46,27,25,7,13,3,6,240:00
2455,10775,28,14,42,17,18,15,14,105,35,88,39.8,24,33,72.7,11,38,28.9,15,29,44,20,18,8,11,4,-6,240:00
2456,10776,25,5,64,7,13,11,8,101,40,88,45.5,15,19,78.9,6,29,20.7,9,35,44,21,26,5,14,3,-19,240:00
2457,10776,25,21,58,21,12,17,8,120,41,82,50.0,29,39,74.4,9,31,29.0,7,38,45,23,17,8,9,4,19,240:00
2458,10777,30,9,46,0,8,18,12,98,38,86,44.2,15,24,62.5,7,28,25.0,7,35,42,24,16,12,13,2,-19,240:00
2459,10777,30,12,34,23,10,11,10,117,42,86,48.8,12,15,80.0,21,43,48.8,10,38,48,29,22,7,16,3,19,240:00
2460,10778,23,12,56,1,17,21,8,114,41,91,45.1,26,35,74.3,6,30,20.0,9,20,29,23,22,10,16,3,-27,240:00
2461,10778,23,24,68,43,18,25,11,141,53,90,58.9,17,23,73.9,18,35,51.4,13,35,48,41,24,6,18,9,27,240:00
2462,10779,15,20,50,2,14,19,12,120,41,78,52.6,28,36,77.8,10,23,43.5,7,24,31,28,22,8,17,6,-13,240:00
2463,10779,15,11,64,21,23,18,14,133,50,90,55.6,21,27,77.8,12,34,35.3,14,28,42,37,24,14,14,3,13,240:00
2464,10780,11,6,46,17,18,7,7,100,33,81,40.7,26,33,78.8,8,32,25.0,13,38,51,23,22,8,12,1,6,240:00
2465,10780,11,11,34,6,7,16,7,94,32,80,40.0,20,27,74.1,10,31,32.3,4,37,41,19,24,5,12,3,-6,240:00
2466,10781,15,26,48,0,20,27,11,126,47,104,45.2,13,19,68.4,19,46,41.3,11,19,30,32,23,16,7,1,-8,240:00
2467,10781,15,18,74,18,19,10,9,134,52,81,64.2,22,25,88.0,8,22,36.4,8,42,50,30,16,5,20,6,8,240:00
2468,10782,41,20,56,6,16,25,9,108,42,94,44.7,16,26,61.5,8,23,34.8,17,26,43,25,16,12,10,3,-16,240:00
2469,10782,41,29,58,20,14,13,9,124,48,89,53.9,10,14,71.4,18,33,54.5,11,37,48,34,20,6,17,9,16,240:00
2470,10783,21,11,48,0,10,13,16,115,39,88,44.3,25,32,78.1,12,30,40.0,8,33,41,27,14,7,12,2,-18,240:00
2471,10783,21,27,64,40,15,17,14,133,51,94,54.3,12,17,70.6,19,38,50.0,10,38,48,39,26,5,10,5,18,240:00
2472,10784,31,19,52,4,10,21,12,120,43,89,48.3,23,23,100,11,31,35.5,7,28,35,26,17,15,8,3,-10,240:00
2473,10784,31,14,48,21,11,18,11,130,46,85,54.1,18,23,78.3,20,36,55.6,10,33,43,34,16,5,16,3,10,240:00
2474,10785,17,21,52,8,16,16,9,146,44,94,46.8,42,47,89.4,16,43,37.2,13,37,50,26,24,4,13,6,5,265:00
2475,10785,17,21,54,17,8,21,9,141,49,100,49.0,28,36,77.8,15,47,31.9,11,34,45,33,34,10,14,7,-5,265:00
2476,10786,1,14,40,23,17,16,16,130,45,87,51.7,19,24,79.2,21,38,55.3,13,37,50,29,19,4,12,4,16,240:00
2477,10786,1,13,46,3,8,15,14,114,41,89,46.1,15,20,75.0,17,46,37.0,6,28,34,24,19,4,5,4,-16,240:00
2478,10787,25,9,50,0,14,8,14,88,37,98,37.8,5,9,55.6,9,34,26.5,12,28,40,17,16,6,8,2,-50,240:00
2479,10787,25,23,50,50,16,15,16,138,54,97,55.7,12,14,85.7,18,35,51.4,12,45,57,34,11,4,9,8,50,240:00
2480,10788,2,15,68,33,24,12,12,139,54,99,54.5,13,13,100,18,48,37.5,14,42,56,34,20,5,15,2,29,240:00
2481,10788,2,22,42,0,26,14,6,110,39,102,38.2,17,27,63.0,15,47,31.9,19,26,45,27,16,11,10,7,-29,240:00
2482,10789,6,15,56,28,20,14,12,124,44,83,53.0,26,33,78.8,10,21,47.6,16,32,48,22,22,9,21,3,4,240:00
2483,10789,6,16,64,1,16,28,10,120,46,91,50.5,17,22,77.3,11,31,35.5,9,23,32,30,23,7,13,9,-4,240:00
2484,10790,11,8,40,29,16,13,13,128,49,81,60.5,11,13,84.6,19,33,57.6,7,34,41,33,15,5,17,2,21,240:00
2485,10790,11,26,46,8,19,23,10,107,42,99,42.4,9,12,75.0,14,40,35.0,18,24,42,24,17,10,11,0,-21,240:00
2486,10791,38,14,42,4,15,18,13,94,36,92,39.1,10,11,90.9,12,42,28.6,9,34,43,27,17,10,13,2,-11,240:00
2487,10791,38,17,48,14,12,12,13,105,40,87,46.0,10,12,83.3,15,43,34.9,10,38,48,32,17,6,15,5,11,240:00
2488,10792,20,19,34,5,13,15,13,111,40,94,42.6,12,16,75.0,19,50,38.0,10,37,47,20,13,5,10,4,-14,240:00
2489,10792,20,11,36,24,13,12,13,125,45,91,49.5,12,14,85.7,23,58,39.7,6,42,48,33,16,4,8,3,14,240:00
2490,10793,10,12,46,7,19,16,15,106,38,83,45.8,19,29,65.5,11,34,32.4,15,27,42,26,16,4,19,4,-12,240:00
2491,10793,10,19,82,17,8,27,13,118,46,88,52.3,21,23,91.3,5,25,20.0,10,32,42,25,23,13,10,6,12,240:00
2492,10794,30,4,44,19,6,19,7,116,40,76,52.6,22,30,73.3,14,26,53.8,2,38,40,26,18,9,14,7,7,240:00
2493,10794,30,9,48,0,24,15,8,109,42,103,40.8,11,15,73.3,14,47,29.8,18,32,50,27,25,9,10,7,-7,240:00
2494,10795,40,18,52,34,26,17,14,111,37,82,45.1,28,38,73.7,9,36,25.0,15,45,60,23,16,8,17,6,31,240:00
2495,10795,40,14,36,5,4,15,11,80,31,83,37.3,9,12,75.0,9,34,26.5,5,27,32,21,27,11,14,8,-31,240:00
2496,10796,4,11,52,30,23,21,13,123,42,87,48.3,29,40,72.5,10,24,41.7,14,40,54,20,30,9,16,7,26,240:00
2497,10796,4,13,36,3,12,25,11,97,32,88,36.4,22,32,68.8,11,35,31.4,13,28,41,17,30,9,16,6,-26,240:00
2498,10797,27,13,58,11,19,23,14,107,40,96,41.7,19,26,73.1,8,34,23.5,17,23,40,19,17,16,18,12,-16,240:00
2499,10797,27,29,60,30,24,27,14,123,49,98,50.0,10,15,66.7,15,34,44.1,17,40,57,33,25,11,22,9,16,240:00
2500,10798,26,9,34,11,17,14,9,97,36,89,40.4,8,14,57.1,17,42,40.5,10,40,50,25,22,8,15,9,-1,240:00
2501,10798,26,18,34,7,11,15,10,98,32,91,35.2,20,23,87.0,14,40,35.0,13,38,51,19,14,9,16,6,1,240:00
2502,10799,1,10,28,3,14,20,12,99,34,85,40.0,22,24,91.7,9,38,23.7,7,26,33,19,23,10,15,3,-26,240:00
2503,10799,1,16,36,26,12,28,12,125,43,82,52.4,18,24,75.0,21,41,51.2,9,35,44,28,22,11,18,8,26,240:00
2504,10800,23,8,52,4,21,17,13,114,41,99,41.4,20,26,76.9,12,37,32.4,19,34,53,21,24,8,21,7,-3,240:00
2505,10800,23,21,54,24,21,31,17,117,43,94,45.7,17,22,77.3,14,43,32.6,10,39,49,30,26,14,18,10,3,240:00
2506,10801,5,13,62,25,18,25,12,113,44,89,49.4,16,24,66.7,9,33,27.3,9,45,54,25,24,11,21,10,16,240:00
2507,10801,5,6,36,4,6,20,12,97,33,86,38.4,16,23,69.6,15,47,31.9,6,37,43,21,25,13,21,4,-16,240:00
2508,10802,40,12,42,4,6,19,9,85,33,104,31.7,9,15,60.0,10,43,23.3,13,34,47,14,22,11,10,5,-26,240:00
2509,10802,40,7,44,26,9,14,10,111,40,86,46.5,19,25,76.0,12,34,35.3,9,51,60,22,21,3,18,6,26,240:00
2510,10803,11,30,30,20,14,24,10,121,42,100,42.0,13,17,76.5,24,69,34.8,10,37,47,32,18,17,12,4,14,240:00
2511,10803,11,5,36,4,11,15,8,107,37,83,44.6,17,22,77.3,16,38,42.1,6,47,53,21,18,8,26,1,-14,240:00
2512,10804,28,15,56,1,8,25,10,106,42,90,46.7,11,13,84.6,11,35,31.4,7,31,38,24,15,12,16,7,-11,240:00
2513,10804,28,29,50,22,17,21,12,117,44,93,47.3,13,19,68.4,16,47,34.0,12,39,51,22,17,9,16,2,11,240:00
2514,10805,9,30,48,10,15,21,10,102,37,86,43.0,18,29,62.1,10,37,27.0,9,36,45,20,21,11,13,13,-1,240:00
2515,10805,9,9,54,9,12,14,10,103,38,88,43.2,19,25,76.0,8,24,33.3,15,37,52,26,23,3,18,6,1,240:00
2516,10806,15,9,38,4,16,4,17,104,38,92,41.3,13,16,81.2,15,44,34.1,11,43,54,26,22,1,16,8,-21,240:00
2517,10806,15,15,56,27,11,12,19,125,46,99,46.5,22,24,91.7,11,37,29.7,7,42,49,26,14,6,3,3,21,240:00
2518,10807,7,16,40,2,10,9,14,95,30,84,35.7,25,35,71.4,10,33,30.3,10,41,51,21,15,6,20,8,-36,240:00
2519,10807,7,15,52,48,19,26,14,131,51,109,46.8,13,18,72.2,16,37,43.2,13,44,57,36,24,13,9,11,36,240:00
2520,10808,41,6,40,9,18,14,9,119,39,89,43.8,28,36,77.8,13,42,31.0,13,32,45,19,29,7,10,4,-6,240:00
2521,10808,41,17,52,10,20,14,9,125,44,86,51.2,22,37,59.5,15,38,39.5,13,35,48,24,28,7,14,3,6,240:00
2522,10809,21,7,32,0,10,19,8,77,31,74,41.9,6,8,75.0,9,32,28.1,8,27,35,21,11,6,15,4,-10,240:00
2523,10809,21,35,48,15,12,18,11,87,35,75,46.7,8,10,80.0,9,29,31.0,10,32,42,22,13,9,16,10,10,240:00
2524,10810,31,10,56,3,25,11,10,105,44,105,41.9,5,8,62.5,12,35,34.3,21,36,57,22,16,3,17,3,-10,240:00
2525,10810,31,4,60,17,11,9,10,115,46,90,51.1,11,13,84.6,12,34,35.3,7,34,41,25,14,9,10,9,10,240:00
2526,10811,7,12,40,10,10,15,12,99,34,77,44.2,22,30,73.3,9,30,30.0,6,38,44,23,20,6,21,5,3,240:00
2527,10811,7,7,38,4,13,15,10,96,36,91,39.6,13,17,76.5,11,27,40.7,12,33,45,27,26,11,19,5,-3,240:00
2528,10812,26,9,30,13,14,10,11,86,31,86,36.0,13,14,92.9,11,34,32.4,10,37,47,19,23,4,16,8,-18,240:00
2529,10812,26,18,36,18,10,27,14,104,37,96,38.5,12,17,70.6,18,35,51.4,14,39,53,28,20,8,10,4,18,240:00
2530,10813,40,10,46,12,5,13,13,101,39,94,41.5,7,11,63.6,16,52,30.8,7,33,40,26,22,8,13,4,-10,240:00
2531,10813,40,15,58,20,12,15,11,111,43,91,47.3,14,20,70.0,11,30,36.7,9,45,54,25,16,5,14,5,10,240:00
2532,10814,9,14,52,17,9,18,14,116,44,91,48.4,13,15,86.7,15,39,38.5,8,35,43,28,24,10,17,6,-2,240:00
2533,10814,9,17,22,5,15,19,13,118,39,82,47.6,19,24,79.2,21,46,45.7,5,37,42,27,16,9,17,3,2,240:00
2534,10815,17,21,46,3,4,26,9,105,39,84,46.4,15,19,78.9,12,34,35.3,4,36,40,24,21,10,17,4,-12,240:00
2535,10815,17,15,54,31,9,19,10,117,44,99,44.4,18,19,94.7,11,28,39.3,12,40,52,31,17,11,14,2,12,240:00
2536,10816,30,22,60,27,10,20,15,113,44,98,44.9,11,17,64.7,14,43,32.6,10,40,50,24,21,9,12,8,15,240:00
2537,10816,30,7,38,2,4,8,13,98,35,92,38.0,19,25,76.0,9,35,25.7,14,42,56,19,17,8,19,6,-15,240:00
2538,10817,19,19,62,39,28,15,9,128,49,98,50.0,16,24,66.7,14,40,35.0,19,49,68,26,19,8,22,8,30,240:00
2539,10817,19,17,48,3,16,25,6,98,36,99,36.4,16,19,84.2,10,41,24.4,12,24,36,25,21,11,13,3,-30,240:00
2540,10818,38,17,46,2,24,24,11,113,42,87,48.3,18,21,85.7,11,37,29.7,13,20,33,21,19,12,18,5,-12,240:00
2541,10818,38,19,48,23,12,32,8,125,47,87,54.0,13,17,76.5,18,37,48.6,11,26,37,28,25,14,20,5,12,240:00
2542,10819,20,6,44,21,18,15,10,113,41,85,48.2,19,28,67.9,12,40,30.0,12,35,47,28,34,12,26,6,7,240:00
2543,10819,20,10,44,4,20,18,11,106,36,88,40.9,23,33,69.7,11,37,29.7,13,36,49,22,29,12,22,2,-7,240:00
2544,10820,15,12,44,17,14,23,8,109,45,89,50.6,7,11,63.6,12,39,30.8,13,37,50,25,24,10,22,7,9,240:00
2545,10820,15,2,40,3,13,19,7,100,36,85,42.4,14,19,73.7,14,34,41.2,6,24,30,20,14,14,19,1,-9,240:00
2546,10821,21,8,42,7,12,15,10,115,40,81,49.4,20,29,69.0,15,31,48.4,11,38,49,16,19,8,18,2,-4,240:00
2547,10821,21,21,42,12,13,26,12,119,44,87,50.6,16,22,72.7,15,39,38.5,7,30,37,27,22,14,13,7,4,240:00
2548,10822,23,7,38,0,14,12,12,85,31,93,33.3,15,19,78.9,8,39,20.5,8,37,45,18,16,7,18,4,-36,240:00
2549,10822,23,19,46,46,13,31,17,121,47,96,49.0,15,19,78.9,12,35,34.3,9,49,58,32,20,14,12,7,36,240:00
2550,10823,16,15,44,10,9,16,10,114,40,92,43.5,21,27,77.8,13,33,39.4,6,33,39,31,26,8,16,5,-8,240:00
2551,10823,16,21,68,13,22,22,12,122,45,96,46.9,25,36,69.4,7,33,21.2,15,45,60,35,26,13,14,8,8,240:00
2552,10824,20,4,46,19,17,15,8,109,43,94,45.7,12,16,75.0,11,33,33.3,18,35,53,20,19,7,18,4,4,240:00
2553,10824,20,21,48,3,16,13,8,105,40,88,45.5,13,19,68.4,12,36,33.3,9,30,39,28,19,8,15,3,-4,240:00
2554,10825,22,13,58,8,6,36,9,114,43,99,43.4,18,23,78.3,10,40,25.0,6,40,46,23,23,11,10,5,2,265:00
2555,10825,22,20,30,15,3,10,9,112,38,92,41.3,15,21,71.4,21,58,36.2,6,45,51,35,24,3,18,8,-2,265:00
2556,10826,17,5,44,7,22,11,9,114,39,91,42.9,23,32,71.9,13,36,36.1,14,42,56,22,22,8,27,3,-7,240:00
2557,10826,17,18,42,22,8,32,11,121,44,97,45.4,13,18,72.2,20,56,35.7,9,33,42,30,25,22,15,5,7,240:00
2558,10827,38,12,42,5,15,37,12,111,41,101,40.6,13,18,72.2,16,46,34.8,12,33,45,25,20,11,13,5,-2,240:00
2559,10827,38,15,32,15,7,12,12,113,38,81,46.9,18,21,85.7,19,40,47.5,8,41,49,29,20,5,23,8,2,240:00
2560,10828,24,11,22,24,12,5,12,117,38,84,45.2,17,22,77.3,24,52,46.2,5,44,49,27,28,6,18,6,18,240:00
2561,10828,24,16,48,3,6,8,9,99,34,89,38.2,26,33,78.8,5,31,16.1,6,37,43,17,18,12,10,7,-18,240:00
2562,10829,1,9,32,7,7,16,12,91,33,85,38.8,13,16,81.2,12,30,40.0,5,47,52,22,14,9,16,4,4,240:00
2563,10829,1,12,46,10,11,21,9,87,36,101,35.6,5,5,100,10,45,22.2,14,41,55,22,15,12,15,9,-4,240:00
2564,10830,31,8,40,18,16,24,10,101,42,93,45.2,5,8,62.5,12,35,34.3,11,31,42,26,19,11,18,3,1,240:00
2565,10830,31,19,46,2,10,31,13,100,38,82,46.3,12,16,75.0,12,27,44.4,8,30,38,23,13,11,17,13,-1,240:00
