,id,season,date,arena,H_team,A_team_id,A_team,A_team_id,H_score,A_score,ref1,ref2,ref3,ties,leadChange,nugget
1229,10709,2018,2022-03-31T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Memphis Grizzlies,19,111,112,Scott Wall,Nick Buchert,Kevin Scott,1,0,
1230,10710,2018,2022-03-31T02:00:00.000Z,Chase Center,Golden State Warriors,11,Phoenix Suns,28,103,107,Leon Wood,Eric Lewis,Jacyn Goble,21,20,
1231,10711,2018,2022-03-31T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,New Orleans Pelicans,23,107,117,Rodney Mott,Karl Lane,Jenna Schroeder,12,12,
1232,10712,2018,2022-03-31T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Philadelphia 76ers,27,102,94,Josh Tiven,Lauren Holtkamp,Danielle Scott,5,3,
1233,10713,2018,2022-03-31T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Milwaukee Bucks,21,119,120,Derek Richardson,John Goble,Brent Barnaky,7,13,
1234,10714,2018,2022-04-01T00:00:00.000Z,United Center,Chicago Bulls,6,LA Clippers,16,135,130,James Williams,Dedric Taylor,Gediminas Petraitis,2,5,
1235,10715,2018,2022-04-01T02:00:00.000Z,Vivint Arena,Utah Jazz,40,Los Angeles Lakers,17,122,109,Eric Lewis,Karl Lane,Evan Scott,1,0,
1236,10716,2018,2022-04-01T23:00:00.000Z,Amway Center,Orlando Magic,26,Toronto Raptors,38,89,102,Curtis Blair,Nate Green,Brandon Adair,4,2,
1237,10717,2018,2022-04-01T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Dallas Mavericks,8,135,103,Tony Brothers,Justin Van Duyne,Jason Goldenberg,0,0,
1238,10718,2018,2022-04-01T23:30:00.000Z,TD Garden,Boston Celtics,2,Indiana Pacers,15,128,123,Bill Kennedy,Eric Dalen,Brett Nansel,2,0,
1239,10719,2018,2022-04-02T00:00:00.000Z,Toyota Center,Houston Rockets,14,Sacramento Kings,30,117,122,Michael Smith,Marat Kogut,Tyler Ford,4,8,
1240,10720,2018,2022-04-02T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Phoenix Suns,28,122,114,Tom Washington,Zach Zarba,Natalie Sago,7,6,
1241,10721,2018,2022-04-02T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,LA Clippers,16,119,153,Bennie Adams,Derrick Collins,Sean Wright,2,7,
1242,10722,2018,2022-04-02T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Detroit Pistons,10,101,110,Nick Buchert,Kevin Scott,Scott Twardoski,6,9,
1243,10723,2018,2022-04-02T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Portland Trail Blazers,29,130,111,Ben Taylor,Matt Myers,Mitchell Ervin,0,3,
1244,10724,2018,2022-04-02T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Minnesota Timberwolves,22,130,136,James Capers,Jacyn Goble,Mousa Dagher,6,5,
1245,10725,2018,2022-04-02T02:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,New Orleans Pelicans,23,111,114,Leon Wood,Pat Fraher,J.T. Orr,15,13,
1246,10726,2018,2022-04-02T16:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Charlotte Hornets,5,144,114,Kane Fitzgerald,Gediminas Petraitis,Phenizee Ransom,4,7,
1247,10727,2018,2022-04-02T17:00:00.000Z,Madison Square Garden,New York Knicks,24,Cleveland Cavaliers,7,101,119,Rodney Mott,Lauren Holtkamp,Ashley Moyer-Gleich,7,0,
1248,10728,2018,2022-04-02T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Brooklyn Nets,4,122,115,Karl Lane,Kevin Scott,Brandon Adair,0,1,
1249,10729,2018,2022-04-03T00:00:00.000Z,United Center,Chicago Bulls,6,Miami Heat,20,109,127,JB DeRosa,Josh Tiven,CJ Washington,1,4,
1250,10730,2018,2022-04-03T00:30:00.000Z,Chase Center,Golden State Warriors,11,Utah Jazz,40,111,107,Matt Boland,Tre Maddox,J.T. Orr,0,1,
1251,10731,2018,2022-04-03T17:00:00.000Z,TD Garden,Boston Celtics,2,Washington Wizards,41,144,102,Scott Wall,James Williams,Nate Green,1,1,
1252,10732,2018,2022-04-03T17:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Dallas Mavericks,8,112,118,Zach Zarba,Aaron Smith,Jacyn Goble,3,7,
1253,10733,2018,2022-04-03T19:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Denver Nuggets,9,118,129,Ed Malloy,Scott Twardoski,Mitchell Ervin,6,19,
1254,10734,2018,2022-04-03T21:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Detroit Pistons,10,117,121,Derek Richardson,Curtis Blair,Brent Barnaky,7,6,
1255,10735,2018,2022-04-03T22:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Philadelphia 76ers,27,108,112,Sean Wright,Karl Lane,John Butler,11,14,
1256,10736,2018,2022-04-03T22:00:00.000Z,Amway Center,Orlando Magic,26,New York Knicks,24,88,118,Nick Buchert,Tyler Ford,Ray Acosta,0,4,
1257,10737,2018,2022-04-03T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Miami Heat,20,109,114,Tom Washington,Bennie Adams,Kevin Cutler,10,7,
1258,10738,2018,2022-04-03T23:00:00.000Z,Toyota Center,Houston Rockets,14,Minnesota Timberwolves,22,132,139,Brian Forte,Josh Tiven,Brandon Schwab,7,3,
1259,10739,2018,2022-04-03T23:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Phoenix Suns,28,117,96,James Capers,JB DeRosa,Brett Nansel,2,3,
1260,10740,2018,2022-04-03T23:00:00.000Z,AT&T Center,San Antonio Spurs,31,Portland Trail Blazers,29,113,92,Courtney Kirkland,Eric Dalen,Jason Goldenberg,4,4,
1261,10741,2018,2022-04-04T01:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Golden State Warriors,11,90,109,Derrick Collins,Pat Fraher,Evan Scott,1,2,
1262,10742,2018,2022-04-04T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,New Orleans Pelicans,23,119,100,Michael Smith,Matt Boland,Mark Lindsay,5,5,
1263,10743,2018,2022-04-05T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Philadelphia 76ers,27,122,131,Eric Lewis,Marat Kogut,Tyler Ford,7,7,
1264,10744,2018,2022-04-05T23:00:00.000Z,Amway Center,Orlando Magic,26,Cleveland Cavaliers,7,120,115,Bennie Adams,Eric Dalen,Josh Tiven,6,13,
1265,10745,2018,2022-04-05T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Houston Rockets,14,118,105,Tom Washington,Matt Myers,Natalie Sago,2,2,
1266,10746,2018,2022-04-05T23:30:00.000Z,FTX Arena,Miami Heat,20,Charlotte Hornets,5,144,115,Scott Wall,Karl Lane,James Williams,7,13,
1267,10747,2018,2022-04-05T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Atlanta Hawks,1,118,108,Rodney Mott,Brian Forte,Danielle Scott,9,8,
1268,10748,2018,2022-04-06T00:00:00.000Z,United Center,Chicago Bulls,6,Milwaukee Bucks,21,106,127,James Capers,Kevin Scott,Jonathan Sterling,3,2,
1269,10749,2018,2022-04-06T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Washington Wizards,41,114,132,Bill Kennedy,Kevin Cutler,J.T. Orr,10,18,
1270,10750,2018,2022-04-06T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Portland Trail Blazers,29,98,94,John Goble,Andy Nagy,Brandon Adair,5,5,
1271,10751,2018,2022-04-06T01:00:00.000Z,Ball Arena,Denver Nuggets,9,San Antonio Spurs,31,97,116,Tony Brothers,Derek Richardson,Tre Maddox,2,3,
1272,10752,2018,2022-04-06T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Memphis Grizzlies,19,121,115,Michael Smith,Ed Malloy,Scott Twardoski,6,7,
1273,10753,2018,2022-04-06T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,New Orleans Pelicans,23,109,123,Leon Wood,Mark Lindsay,Justin Van Duyne,3,0,
1274,10754,2018,2022-04-06T02:30:00.000Z,Footprint Center,Phoenix Suns,28,Los Angeles Lakers,17,121,110,Derrick Collins,David Guthrie,Gediminas Petraitis,5,6,
1275,10755,2018,2022-04-06T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Dallas Mavericks,8,113,131,Courtney Kirkland,Brian Forte,Jenna Schroeder,8,8,
1276,10756,2018,2022-04-06T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Brooklyn Nets,4,98,110,Sean Wright,Curtis Blair,Jason Goldenberg,3,12,
1277,10757,2018,2022-04-07T00:00:00.000Z,State Farm Arena,Atlanta Hawks,1,Washington Wizards,41,118,103,Pat Fraher,Matt Boland,Brent Barnaky,7,9,
1278,10758,2018,2022-04-07T00:00:00.000Z,United Center,Chicago Bulls,6,Boston Celtics,2,94,117,Eric Lewis,Mitchell Ervin,Aaron Smith,0,0,
1279,10759,2018,2022-04-07T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Oklahoma City Thunder,25,137,101,Tony Brothers,Mark Lindsay,Gediminas Petraitis,4,6,
1280,10760,2018,2022-04-07T02:00:00.000Z,Crypto.com Arena,LA Clippers,16,Phoenix Suns,28,113,109,Kane Fitzgerald,Lauren Holtkamp,Dedric Taylor,2,4,
1281,10761,2018,2022-04-07T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Orlando Magic,26,128,101,Rodney Mott,Brent Barnaky,Brandon Schwab,3,2,
1282,10762,2018,2022-04-07T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Philadelphia 76ers,27,119,114,Nick Buchert,James Williams,Matt Myers,8,10,
1283,10763,2018,2022-04-07T23:30:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Boston Celtics,2,127,121,David Guthrie,Kevin Cutler,Ray Acosta,10,22,
1284,10764,2018,2022-04-08T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,San Antonio Spurs,31,127,121,Marc Davis,Jacyn Goble,Phenizee Ransom,3,8,
1285,10765,2018,2022-04-08T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Portland Trail Blazers,29,127,94,Pat Fraher,Marat Kogut,Tre Maddox,4,9,
1286,10766,2018,2022-04-08T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Memphis Grizzlies,19,122,109,Derrick Collins,Zach Zarba,J.T. Orr,2,2,
1287,10767,2018,2022-04-08T02:00:00.000Z,Chase Center,Golden State Warriors,11,Los Angeles Lakers,17,128,112,Michael Smith,Kane Fitzgerald,Brandon Adair,6,15,
1288,10768,2018,2022-04-08T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Milwaukee Bucks,21,101,131,Ed Malloy,Sean Wright,Nate Green,1,0,
1289,10769,2018,2022-04-08T23:00:00.000Z,Capital One Arena,Washington Wizards,41,New York Knicks,24,92,114,Brian Forte,Gediminas Petraitis,Andy Nagy,0,1,
1290,10770,2018,2022-04-08T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Cleveland Cavaliers,7,118,107,Scott Wall,Eric Lewis,Ben Taylor,0,2,
1291,10771,2018,2022-04-08T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Houston Rockets,14,117,115,Courtney Kirkland,Karl Lane,Jason Goldenberg,4,2,
1292,10772,2018,2022-04-09T00:00:00.000Z,FTX Arena,Miami Heat,20,Atlanta Hawks,1,113,109,John Goble,Tyler Ford,Aaron Smith,9,17,
1293,10773,2018,2022-04-09T00:00:00.000Z,United Center,Chicago Bulls,6,Charlotte Hornets,5,117,133,Mark Lindsay,Josh Tiven,Natalie Sago,1,1,
1294,10774,2018,2022-04-09T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Portland Trail Blazers,29,128,78,Tony Brothers,Tom Washington,Leon Wood,0,0,
1295,10775,2018,2022-04-09T01:30:00.000Z,Vivint Arena,Utah Jazz,40,Phoenix Suns,28,105,111,Zach Zarba,Mitchell Ervin,Justin Van Duyne,5,6,
1296,10776,2018,2022-04-09T02:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Oklahoma City Thunder,25,120,101,Bill Kennedy,Lauren Holtkamp,Dedric Taylor,9,16,
1297,10777,2018,2022-04-10T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,Sacramento Kings,30,117,98,Tre Maddox,J.T. Orr,Brandon Adair,0,0,
1298,10778,2018,2022-04-09T22:00:00.000Z,FedExForum,Memphis Grizzlies,19,New Orleans Pelicans,23,141,114,Eric Dalen,Kane Fitzgerald,Jonathan Sterling,2,6,
1299,10779,2018,2022-04-09T17:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Indiana Pacers,15,133,120,Curtis Blair,Jacyn Goble,Ashley Moyer-Gleich,1,2,
1300,10780,2018,2022-04-10T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Golden State Warriors,11,94,100,James Capers,JB DeRosa,Suyash Mehta,4,9,
1301,10781,2018,2022-04-10T19:30:00.000Z,Barclays Center,Brooklyn Nets,4,Indiana Pacers,15,134,126,Marc Davis,Karl Lane,Nate Green,2,0,
1302,10782,2018,2022-04-10T19:30:00.000Z,Spectrum Center,Charlotte Hornets,5,Washington Wizards,41,124,108,Eric Lewis,Nick Buchert,Aaron Smith,7,5,
1303,10783,2018,2022-04-10T19:30:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Milwaukee Bucks,21,133,115,Scott Foster,Mark Lindsay,Gediminas Petraitis,0,0,
1304,10784,2018,2022-04-11T01:30:00.000Z,American Airlines Center,Dallas Mavericks,8,San Antonio Spurs,31,130,120,James Williams,Tyler Ford,Andy Nagy,11,22,
1305,10785,2018,2022-04-11T01:30:00.000Z,Ball Arena,Denver Nuggets,9,Los Angeles Lakers,17,141,146,Josh Tiven,Mitchell Ervin,Justin Van Duyne,10,17,
1306,10786,2018,2022-04-10T19:30:00.000Z,Toyota Center,Houston Rockets,14,Atlanta Hawks,1,114,130,Tony Brothers,Leon Wood,CJ Washington,2,3,
1307,10787,2018,2022-04-11T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,Oklahoma City Thunder,25,138,88,Bennie Adams,Zach Zarba,Kevin Cutler,1,0,
1308,10788,2018,2022-04-10T23:00:00.000Z,FedExForum,Memphis Grizzlies,19,Boston Celtics,2,110,139,Ed Malloy,Sean Wright,Marat Kogut,0,0,
1309,10789,2018,2022-04-11T00:30:00.000Z,Target Center,Minnesota Timberwolves,22,Chicago Bulls,6,120,124,Michael Smith,David Guthrie,Ray Acosta,0,2,
1310,10790,2018,2022-04-11T01:30:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Golden State Warriors,11,107,128,Tom Washington,Courtney Kirkland,Scott Twardoski,1,5,
1311,10791,2018,2022-04-10T23:00:00.000Z,Madison Square Garden,New York Knicks,24,Toronto Raptors,38,105,94,Matt Boland,John Goble,Brent Barnaky,5,6,
1312,10792,2018,2022-04-10T23:00:00.000Z,Amway Center,Orlando Magic,26,Miami Heat,20,125,111,Derrick Collins,Curtis Blair,Jason Goldenberg,4,9,
1313,10793,2018,2022-04-10T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Detroit Pistons,10,118,106,Pat Fraher,Natalie Sago,Evan Scott,8,15,
1314,10794,2018,2022-04-11T01:30:00.000Z,Footprint Center,Phoenix Suns,28,Sacramento Kings,30,109,116,Rodney Mott,Derek Richardson,Brett Nansel,0,0,
1315,10795,2018,2022-04-11T01:30:00.000Z,Moda Center,Portland Trail Blazers,29,Utah Jazz,40,80,111,Bill Kennedy,Lauren Holtkamp,Dedric Taylor,1,4,
1316,10796,2018,2021-10-03T19:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Brooklyn Nets,4,97,123,Rodney Mott,Jacyn Goble,Mousa Dagher,,,
1317,10797,2018,2021-10-04T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Philadelphia 76ers,27,123,107,Nick Buchert,Ben Taylor,Andy Nagy,,,
1318,10798,2018,2021-10-04T23:30:00.000Z,TD Garden,Boston Celtics,2,Orlando Magic,26,98,97,Marat Kogut,Josh Tiven,Tyler Ricks,,,
1319,10799,2018,2021-10-04T23:30:00.000Z,FTX Arena,Miami Heat,20,Atlanta Hawks,1,125,99,Kane Fitzgerald,Dedric Taylor,Ray Acosta,,,
1320,10800,2018,2021-10-05T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,New Orleans Pelicans,23,117,114,Pat Fraher,Lauren Holtkamp,Phenizee Ransom,,,
1321,10801,2018,2021-10-05T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Charlotte Hornets,5,97,113,JB DeRosa,Karl Lane,Gediminas Petraitis,,,
1322,10802,2018,2021-10-05T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Utah Jazz,40,111,85,Scott Wall,Kevin Cutler,CJ Washington,,,
1323,10803,2018,2021-10-05T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Golden State Warriors,11,107,121,Curtis Blair,Brent Barnaky,Robert Hussey,,,
1324,10804,2018,2021-10-05T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Phoenix Suns,28,117,106,Brian Forte,Eric Dalen,Suyash Mehta,,,
1325,10805,2018,2021-10-05T02:30:00.000Z,STAPLES Center,LA Clippers,16,Denver Nuggets,9,103,102,Justin Van Duyne,Tyler Ford,John Butler,,,
1326,10806,2018,2021-10-05T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Indiana Pacers,15,125,104,Zach Zarba,John Conley,J.D. Ralls,,,
1327,10807,2018,2021-10-06T00:00:00.000Z,United Center,Chicago Bulls,6,Cleveland Cavaliers,7,131,95,Marc Davis,Jacyn Goble,Cheryl Flores,,,
1328,10808,2018,2021-10-06T00:00:00.000Z,Toyota Center,Houston Rockets,14,Washington Wizards,41,125,119,Eric Lewis,Mitchell Ervin,Jenna Reneau,,,
1329,10809,2018,2021-10-06T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Milwaukee Bucks,21,87,77,Michael Smith,Kevin Scott,Matt Kallio,,,
1330,10810,2018,2021-10-06T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,San Antonio Spurs,31,115,105,Ed Malloy,Lauren Holtkamp,Dannica Mosher,,,
1331,10811,2018,2021-10-06T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Cleveland Cavaliers,7,96,99,Sean Wright,Brian Forte,Tyler Ricks,,,
1332,10812,2018,2021-10-07T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Orlando Magic,26,104,86,Karl Lane,J.T. Orr,Simone Jelks,,,
1333,10813,2018,2021-10-07T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Utah Jazz,40,111,101,JB DeRosa,Tyler Ford,Jonathan Sterling,,,
1334,10814,2018,2021-10-07T02:00:00.000Z,Chase Center,Golden State Warriors,11,Denver Nuggets,9,118,116,Kevin Cutler,Brent Barnaky,Suyash Mehta,,,
1335,10815,2018,2021-10-06T22:00:00.000Z,Footprint Center,Phoenix Suns,28,Los Angeles Lakers,17,117,105,Leon Wood,Curtis Blair,Mousa Dagher,,,
1336,10816,2018,2021-10-07T02:30:00.000Z,STAPLES Center,LA Clippers,16,Sacramento Kings,30,98,113,Rodney Mott,Scott Twardoski,Robert Hussey,,,
1337,10817,2018,2021-10-07T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Memphis Grizzlies,19,98,128,David Guthrie,Matt Myers,Dedric Taylor,,,
1338,10818,2018,2021-10-07T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Toronto Raptors,38,125,113,Mark Lindsay,Ray Acosta,Evan Scott,,,
1339,10819,2018,2021-10-08T02:00:00.000Z,Toyota Center,Houston Rockets,14,Miami Heat,20,106,113,Derrick Collins,Gediminas Petraitis,Phenizee Ransom,,,
1340,10820,2018,2021-10-08T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Indiana Pacers,15,100,109,James Williams,Brandon Adair,Dannica Mosher,,,
1341,10821,2018,2021-10-08T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Milwaukee Bucks,21,119,115,Josh Tiven,Lauren Holtkamp,Jamahl Ralls,,,
1342,10822,2018,2021-10-09T00:00:00.000Z,United Center,Chicago Bulls,6,New Orleans Pelicans,23,121,85,James Capers,Nick Buchert,Blanca Burns,,,
1343,10823,2018,2021-10-09T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,LA Clippers,16,122,114,Scott Wall,Kevin Scott,Matt Kallio,,,
1344,10824,2018,2021-10-09T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Miami Heat,20,105,109,Derek Richardson,Sean Wright,Jonathan Sterling,,,
1345,10825,2018,2021-10-09T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Minnesota Timberwolves,22,112,114,Ed Malloy,Brent Barnaky,Robert Hussey,,,
1346,10826,2018,2021-10-09T02:00:00.000Z,Chase Center,Golden State Warriors,11,Los Angeles Lakers,17,121,114,Tom Washington,Justin Van Duyne,John Conley,,,
1347,10827,2018,2021-10-09T23:00:00.000Z,TD Garden,Boston Celtics,2,Toronto Raptors,38,113,111,Eric Lewis,Aaron Smith,Evan Scott,,,
1348,10828,2018,2021-10-09T23:00:00.000Z,Capital One Arena,Washington Wizards,41,New York Knicks,24,99,117,Scott Foster,Gediminas Petraitis,Jenna Schroeder,,,
1349,10829,2018,2021-10-10T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Atlanta Hawks,1,87,91,Michael Smith,Pat Fraher,Danielle Scott,,,
1350,10830,2018,2021-10-10T22:00:00.000Z,Amway Center,Orlando Magic,26,San Antonio Spurs,31,100,101,Kane Fitzgerald,Dedric Taylor,Jenna Reneau,,,
1351,10831,2018,2021-10-10T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Chicago Bulls,6,101,102,JB DeRosa,Karl Lane,Brandon Adair,,,
1352,10832,2018,2021-10-10T23:30:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Oklahoma City Thunder,25,130,110,James Capers,Brett Nansel,Matt Myers,,,
1353,10833,2018,2021-10-11T02:00:00.000Z,STAPLES Center,Los Angeles Lakers,17,Phoenix Suns,28,94,123,Matt Boland,Sean Wright,Nate Green,,,
1354,10834,2018,2021-10-11T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Houston Rockets,14,107,92,James Williams,Suyash Mehta,Natalie Sago,,,
1355,10835,2018,2021-10-11T23:30:00.000Z,FTX Arena,Miami Heat,20,Charlotte Hornets,5,104,103,Marat Kogut,Ben Taylor,Evan Scott,,,
1356,10836,2018,2021-10-12T00:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Brooklyn Nets,4,115,104,Ed Malloy,Aaron Smith,Simone Jelks,,,
1357,10837,2018,2021-10-12T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Detroit Pistons,10,127,92,Derrick Collins,CJ Washington,Mitchell Ervin,,,
1358,10838,2018,2021-10-12T01:00:00.000Z,Vivint Arena,Utah Jazz,40,New Orleans Pelicans,23,127,96,Sean Corbin,J.T. Orr,Andy Nagy,,,
1359,10839,2018,2021-10-12T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Sacramento Kings,30,93,107,Derek Richardson,Mark Lindsay,John Butler,,,
1360,10840,2018,2021-10-12T02:30:00.000Z,Toyota Arena,LA Clippers,16,Minnesota Timberwolves,22,100,128,Tony Brothers,Leon Wood,John Conley,,,
1361,10841,2018,2021-10-12T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Toronto Raptors,38,108,113,Curtis Blair,Brandon Adair,Dannica Mosher,,,
1362,10842,2018,2021-10-13T02:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Golden State Warriors,11,99,111,Matt Boland,Tre Maddox,Nate Green,,,
1363,10843,2018,2021-10-13T22:30:00.000Z,Spectrum Center,Charlotte Hornets,5,Dallas Mavericks,8,59,127,Scott Foster,Brett Nansel,Cheryl Flores,,,
1364,10844,2018,2021-10-13T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Memphis Grizzlies,19,109,107,Eric Dalen,Tyler Ford,Andy Nagy,,,
1365,10845,2018,2021-10-13T23:00:00.000Z,Amway Center,Orlando Magic,26,Boston Celtics,2,103,102,Brent Barnaky,Ben Taylor,Brent Haskill,,,
1366,10846,2018,2021-10-13T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Detroit Pistons,10,108,100,Michael Smith,Brian Forte,Matt Myers,,,
1367,10847,2018,2021-10-14T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Denver Nuggets,9,108,99,Mark Lindsay,J.T. Orr,Phenizee Ransom,,,
1368,10848,2018,2021-10-14T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Milwaukee Bucks,21,124,120,Tony Brothers,Natalie Sago,Brandon Schwab,,,
1369,10849,2018,2021-10-13T21:00:00.000Z,Footprint Center,Phoenix Suns,28,Portland Trail Blazers,29,119,74,Kevin Cutler,Scott Twardoski,Justin Van Duyne,,,
1370,10850,2018,2021-10-14T23:00:00.000Z,State Farm Arena,Atlanta Hawks,1,Miami Heat,20,127,92,Courtney Kirkland,Lauren Holtkamp,Simone Jelks,,,
1371,10851,2018,2021-10-14T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Minnesota Timberwolves,22,107,101,Scott Wall,Zach Zarba,Jenna Reneau,,,
1372,10852,2018,2021-10-15T00:00:00.000Z,BOK Center,Oklahoma City Thunder,25,Denver Nuggets,9,107,113,Sean Corbin,Mitchell Ervin,Blanca Burns,,,
1373,10853,2018,2021-10-15T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Los Angeles Lakers,17,116,112,Rodney Mott,Leon Wood,John Butler,,,
1374,10854,2018,2021-10-15T22:30:00.000Z,FTX Arena,Miami Heat,20,Boston Celtics,2,121,100,David Guthrie,Jacyn Goble,Brent Haskill,,,
1375,10855,2018,2021-10-15T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Philadelphia 76ers,27,112,108,Pat Fraher,Eric Dalen,Brett Nansel,,,
1376,10856,2018,2021-10-15T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Cleveland Cavaliers,7,94,110,Nick Buchert,Kevin Scott,Jamahl Ralls,,,
1377,10857,2018,2021-10-15T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Washington Wizards,41,115,113,Eric Lewis,Marat Kogut,Danielle Scott,,,
1378,10858,2018,2021-10-16T00:00:00.000Z,United Center,Chicago Bulls,6,Memphis Grizzlies,19,118,105,Scott Twardoski,James Williams,Matt Kallio,,,
1379,10859,2018,2021-10-16T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Dallas Mavericks,8,103,114,Marc Davis,Natalie Sago,Jenna Schroeder,,,
