id,season,date,arena,H_team,A_team_id,A_team,A_team_id,H_score,A_score,ref1,ref2,ref3,ties,leadChange,nugget
10707,2021,2022-03-31T00:00:00.000Z,Toyota Center,Houston Rockets,14,Sacramento Kings,30,118,121,Curtis Blair,Mark Lindsay,Mousa Dagher,5,9,
10708,2021,2022-03-31T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Atlanta Hawks,1,118,136,Ben Taylor,Matt Myers,Gediminas Petraitis,0,0,
10709,2021,2022-03-31T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Memphis Grizzlies,19,111,112,Scott Wall,Nick Buchert,Kevin Scott,1,0,
10710,2021,2022-03-31T02:00:00.000Z,Chase Center,Golden State Warriors,11,Phoenix Suns,28,103,107,Leon Wood,Eric Lewis,Jacyn Goble,21,20,
10711,2021,2022-03-31T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,New Orleans Pelicans,23,107,117,Rodney Mott,Karl Lane,Jenna Schroeder,12,12,
10712,2021,2022-03-31T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Philadelphia 76ers,27,102,94,Josh Tiven,Lauren Holtkamp,Danielle Scott,5,3,
10713,2021,2022-03-31T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Milwaukee Bucks,21,119,120,Derek Richardson,John Goble,Brent Barnaky,7,13,
10714,2021,2022-04-01T00:00:00.000Z,United Center,Chicago Bulls,6,LA Clippers,16,135,130,James Williams,Dedric Taylor,Gediminas Petraitis,2,5,
10715,2021,2022-04-01T02:00:00.000Z,Vivint Arena,Utah Jazz,40,Los Angeles Lakers,17,122,109,Eric Lewis,Karl Lane,Evan Scott,1,0,
10716,2021,2022-04-01T23:00:00.000Z,Amway Center,Orlando Magic,26,Toronto Raptors,38,89,102,Curtis Blair,Nate Green,Brandon Adair,4,2,
10717,2021,2022-04-01T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Dallas Mavericks,8,135,103,Tony Brothers,Justin Van Duyne,Jason Goldenberg,0,0,
10718,2021,2022-04-01T23:30:00.000Z,TD Garden,Boston Celtics,2,Indiana Pacers,15,128,123,Bill Kennedy,Eric Dalen,Brett Nansel,2,0,
10719,2021,2022-04-02T00:00:00.000Z,Toyota Center,Houston Rockets,14,Sacramento Kings,30,117,122,Michael Smith,Marat Kogut,Tyler Ford,4,8,
10720,2021,2022-04-02T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Phoenix Suns,28,122,114,Tom Washington,Zach Zarba,Natalie Sago,7,6,
10721,2021,2022-04-02T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,LA Clippers,16,119,153,Bennie Adams,Derrick Collins,Sean Wright,2,7,
10722,2021,2022-04-02T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Detroit Pistons,10,101,110,Nick Buchert,Kevin Scott,Scott Twardoski,6,9,
10723,2021,2022-04-02T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Portland Trail Blazers,29,130,111,Ben Taylor,Matt Myers,Mitchell Ervin,0,3,
10724,2021,2022-04-02T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Minnesota Timberwolves,22,130,136,James Capers,Jacyn Goble,Mousa Dagher,6,5,
10725,2021,2022-04-02T02:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,New Orleans Pelicans,23,111,114,Leon Wood,Pat Fraher,J.T. Orr,15,13,
10726,2021,2022-04-02T16:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Charlotte Hornets,5,144,114,Kane Fitzgerald,Gediminas Petraitis,Phenizee Ransom,4,7,
10727,2021,2022-04-02T17:00:00.000Z,Madison Square Garden,New York Knicks,24,Cleveland Cavaliers,7,101,119,Rodney Mott,Lauren Holtkamp,Ashley Moyer-Gleich,7,0,
10728,2021,2022-04-02T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Brooklyn Nets,4,122,115,Karl Lane,Kevin Scott,Brandon Adair,0,1,
10729,2021,2022-04-03T00:00:00.000Z,United Center,Chicago Bulls,6,Miami Heat,20,109,127,JB DeRosa,Josh Tiven,CJ Washington,1,4,
10730,2021,2022-04-03T00:30:00.000Z,Chase Center,Golden State Warriors,11,Utah Jazz,40,111,107,Matt Boland,Tre Maddox,J.T. Orr,0,1,
10731,2021,2022-04-03T17:00:00.000Z,TD Garden,Boston Celtics,2,Washington Wizards,41,144,102,Scott Wall,James Williams,Nate Green,1,1,
10732,2021,2022-04-03T17:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Dallas Mavericks,8,112,118,Zach Zarba,Aaron Smith,Jacyn Goble,3,7,
10733,2021,2022-04-03T19:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Denver Nuggets,9,118,129,Ed Malloy,Scott Twardoski,Mitchell Ervin,6,19,
10734,2021,2022-04-03T21:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Detroit Pistons,10,117,121,Derek Richardson,Curtis Blair,Brent Barnaky,7,6,
10735,2021,2022-04-03T22:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Philadelphia 76ers,27,108,112,Sean Wright,Karl Lane,John Butler,11,14,
10736,2021,2022-04-03T22:00:00.000Z,Amway Center,Orlando Magic,26,New York Knicks,24,88,118,Nick Buchert,Tyler Ford,Ray Acosta,0,4,
10737,2021,2022-04-03T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Miami Heat,20,109,114,Tom Washington,Bennie Adams,Kevin Cutler,10,7,
10738,2021,2022-04-03T23:00:00.000Z,Toyota Center,Houston Rockets,14,Minnesota Timberwolves,22,132,139,Brian Forte,Josh Tiven,Brandon Schwab,7,3,
10739,2021,2022-04-03T23:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Phoenix Suns,28,117,96,James Capers,JB DeRosa,Brett Nansel,2,3,
10740,2021,2022-04-03T23:00:00.000Z,AT&T Center,San Antonio Spurs,31,Portland Trail Blazers,29,113,92,Courtney Kirkland,Eric Dalen,Jason Goldenberg,4,4,
10741,2021,2022-04-04T01:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Golden State Warriors,11,90,109,Derrick Collins,Pat Fraher,Evan Scott,1,2,
10742,2021,2022-04-04T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,New Orleans Pelicans,23,119,100,Michael Smith,Matt Boland,Mark Lindsay,5,5,
10743,2021,2022-04-05T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Philadelphia 76ers,27,122,131,Eric Lewis,Marat Kogut,Tyler Ford,7,7,
10744,2021,2022-04-05T23:00:00.000Z,Amway Center,Orlando Magic,26,Cleveland Cavaliers,7,120,115,Bennie Adams,Eric Dalen,Josh Tiven,6,13,
10745,2021,2022-04-05T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Houston Rockets,14,118,105,Tom Washington,Matt Myers,Natalie Sago,2,2,
10746,2021,2022-04-05T23:30:00.000Z,FTX Arena,Miami Heat,20,Charlotte Hornets,5,144,115,Scott Wall,Karl Lane,James Williams,7,13,
10747,2021,2022-04-05T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Atlanta Hawks,1,118,108,Rodney Mott,Brian Forte,Danielle Scott,9,8,
10748,2021,2022-04-06T00:00:00.000Z,United Center,Chicago Bulls,6,Milwaukee Bucks,21,106,127,James Capers,Kevin Scott,Jonathan Sterling,3,2,
10749,2021,2022-04-06T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Washington Wizards,41,114,132,Bill Kennedy,Kevin Cutler,J.T. Orr,10,18,
10750,2021,2022-04-06T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Portland Trail Blazers,29,98,94,John Goble,Andy Nagy,Brandon Adair,5,5,
10751,2021,2022-04-06T01:00:00.000Z,Ball Arena,Denver Nuggets,9,San Antonio Spurs,31,97,116,Tony Brothers,Derek Richardson,Tre Maddox,2,3,
10752,2021,2022-04-06T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Memphis Grizzlies,19,121,115,Michael Smith,Ed Malloy,Scott Twardoski,6,7,
10753,2021,2022-04-06T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,New Orleans Pelicans,23,109,123,Leon Wood,Mark Lindsay,Justin Van Duyne,3,0,
10754,2021,2022-04-06T02:30:00.000Z,Footprint Center,Phoenix Suns,28,Los Angeles Lakers,17,121,110,Derrick Collins,David Guthrie,Gediminas Petraitis,5,6,
10755,2021,2022-04-06T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Dallas Mavericks,8,113,131,Courtney Kirkland,Brian Forte,Jenna Schroeder,8,8,
10756,2021,2022-04-06T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Brooklyn Nets,4,98,110,Sean Wright,Curtis Blair,Jason Goldenberg,3,12,
10757,2021,2022-04-07T00:00:00.000Z,State Farm Arena,Atlanta Hawks,1,Washington Wizards,41,118,103,Pat Fraher,Matt Boland,Brent Barnaky,7,9,
10758,2021,2022-04-07T00:00:00.000Z,United Center,Chicago Bulls,6,Boston Celtics,2,94,117,Eric Lewis,Mitchell Ervin,Aaron Smith,0,0,
10759,2021,2022-04-07T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Oklahoma City Thunder,25,137,101,Tony Brothers,Mark Lindsay,Gediminas Petraitis,4,6,
10760,2021,2022-04-07T02:00:00.000Z,Crypto.com Arena,LA Clippers,16,Phoenix Suns,28,113,109,Kane Fitzgerald,Lauren Holtkamp,Dedric Taylor,2,4,
10761,2021,2022-04-07T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Orlando Magic,26,128,101,Rodney Mott,Brent Barnaky,Brandon Schwab,3,2,
10762,2021,2022-04-07T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Philadelphia 76ers,27,119,114,Nick Buchert,James Williams,Matt Myers,8,10,
10763,2021,2022-04-07T23:30:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Boston Celtics,2,127,121,David Guthrie,Kevin Cutler,Ray Acosta,10,22,
10764,2021,2022-04-08T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,San Antonio Spurs,31,127,121,Marc Davis,Jacyn Goble,Phenizee Ransom,3,8,
10765,2021,2022-04-08T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Portland Trail Blazers,29,127,94,Pat Fraher,Marat Kogut,Tre Maddox,4,9,
10766,2021,2022-04-08T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Memphis Grizzlies,19,122,109,Derrick Collins,Zach Zarba,J.T. Orr,2,2,
10767,2021,2022-04-08T02:00:00.000Z,Chase Center,Golden State Warriors,11,Los Angeles Lakers,17,128,112,Michael Smith,Kane Fitzgerald,Brandon Adair,6,15,
10768,2021,2022-04-08T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Milwaukee Bucks,21,101,131,Ed Malloy,Sean Wright,Nate Green,1,0,
10769,2021,2022-04-08T23:00:00.000Z,Capital One Arena,Washington Wizards,41,New York Knicks,24,92,114,Brian Forte,Gediminas Petraitis,Andy Nagy,0,1,
10770,2021,2022-04-08T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Cleveland Cavaliers,7,118,107,Scott Wall,Eric Lewis,Ben Taylor,0,2,
10771,2021,2022-04-08T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Houston Rockets,14,117,115,Courtney Kirkland,Karl Lane,Jason Goldenberg,4,2,
10772,2021,2022-04-09T00:00:00.000Z,FTX Arena,Miami Heat,20,Atlanta Hawks,1,113,109,John Goble,Tyler Ford,Aaron Smith,9,17,
10773,2021,2022-04-09T00:00:00.000Z,United Center,Chicago Bulls,6,Charlotte Hornets,5,117,133,Mark Lindsay,Josh Tiven,Natalie Sago,1,1,
10774,2021,2022-04-09T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Portland Trail Blazers,29,128,78,Tony Brothers,Tom Washington,Leon Wood,0,0,
10775,2021,2022-04-09T01:30:00.000Z,Vivint Arena,Utah Jazz,40,Phoenix Suns,28,105,111,Zach Zarba,Mitchell Ervin,Justin Van Duyne,5,6,
10776,2021,2022-04-09T02:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Oklahoma City Thunder,25,120,101,Bill Kennedy,Lauren Holtkamp,Dedric Taylor,9,16,
10777,2021,2022-04-10T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,Sacramento Kings,30,117,98,Tre Maddox,J.T. Orr,Brandon Adair,0,0,
10778,2021,2022-04-09T22:00:00.000Z,FedExForum,Memphis Grizzlies,19,New Orleans Pelicans,23,141,114,Eric Dalen,Kane Fitzgerald,Jonathan Sterling,2,6,
10779,2021,2022-04-09T17:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Indiana Pacers,15,133,120,Curtis Blair,Jacyn Goble,Ashley Moyer-Gleich,1,2,
10780,2021,2022-04-10T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Golden State Warriors,11,94,100,James Capers,JB DeRosa,Suyash Mehta,4,9,
10781,2021,2022-04-10T19:30:00.000Z,Barclays Center,Brooklyn Nets,4,Indiana Pacers,15,134,126,Marc Davis,Karl Lane,Nate Green,2,0,
10782,2021,2022-04-10T19:30:00.000Z,Spectrum Center,Charlotte Hornets,5,Washington Wizards,41,124,108,Eric Lewis,Nick Buchert,Aaron Smith,7,5,
10783,2021,2022-04-10T19:30:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Milwaukee Bucks,21,133,115,Scott Foster,Mark Lindsay,Gediminas Petraitis,0,0,
10784,2021,2022-04-11T01:30:00.000Z,American Airlines Center,Dallas Mavericks,8,San Antonio Spurs,31,130,120,James Williams,Tyler Ford,Andy Nagy,11,22,
10785,2021,2022-04-11T01:30:00.000Z,Ball Arena,Denver Nuggets,9,Los Angeles Lakers,17,141,146,Josh Tiven,Mitchell Ervin,Justin Van Duyne,10,17,
10786,2021,2022-04-10T19:30:00.000Z,Toyota Center,Houston Rockets,14,Atlanta Hawks,1,114,130,Tony Brothers,Leon Wood,CJ Washington,2,3,
10787,2021,2022-04-11T01:30:00.000Z,Crypto.com Arena,LA Clippers,16,Oklahoma City Thunder,25,138,88,Bennie Adams,Zach Zarba,Kevin Cutler,1,0,
10788,2021,2022-04-10T23:00:00.000Z,FedExForum,Memphis Grizzlies,19,Boston Celtics,2,110,139,Ed Malloy,Sean Wright,Marat Kogut,0,0,
10789,2021,2022-04-11T00:30:00.000Z,Target Center,Minnesota Timberwolves,22,Chicago Bulls,6,120,124,Michael Smith,David Guthrie,Ray Acosta,0,2,
10790,2021,2022-04-11T01:30:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Golden State Warriors,11,107,128,Tom Washington,Courtney Kirkland,Scott Twardoski,1,5,
10791,2021,2022-04-10T23:00:00.000Z,Madison Square Garden,New York Knicks,24,Toronto Raptors,38,105,94,Matt Boland,John Goble,Brent Barnaky,5,6,
10792,2021,2022-04-10T23:00:00.000Z,Amway Center,Orlando Magic,26,Miami Heat,20,125,111,Derrick Collins,Curtis Blair,Jason Goldenberg,4,9,
10793,2021,2022-04-10T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Detroit Pistons,10,118,106,Pat Fraher,Natalie Sago,Evan Scott,8,15,
10794,2021,2022-04-11T01:30:00.000Z,Footprint Center,Phoenix Suns,28,Sacramento Kings,30,109,116,Rodney Mott,Derek Richardson,Brett Nansel,0,0,
10795,2021,2022-04-11T01:30:00.000Z,Moda Center,Portland Trail Blazers,29,Utah Jazz,40,80,111,Bill Kennedy,Lauren Holtkamp,Dedric Taylor,1,4,
10796,2021,2021-10-03T19:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Brooklyn Nets,4,97,123,Rodney Mott,Jacyn Goble,Mousa Dagher,,,
10797,2021,2021-10-04T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Philadelphia 76ers,27,123,107,Nick Buchert,Ben Taylor,Andy Nagy,,,
10798,2021,2021-10-04T23:30:00.000Z,TD Garden,Boston Celtics,2,Orlando Magic,26,98,97,Marat Kogut,Josh Tiven,Tyler Ricks,,,
10799,2021,2021-10-04T23:30:00.000Z,FTX Arena,Miami Heat,20,Atlanta Hawks,1,125,99,Kane Fitzgerald,Dedric Taylor,Ray Acosta,,,
10800,2021,2021-10-05T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,New Orleans Pelicans,23,117,114,Pat Fraher,Lauren Holtkamp,Phenizee Ransom,,,
10801,2021,2021-10-05T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Charlotte Hornets,5,97,113,JB DeRosa,Karl Lane,Gediminas Petraitis,,,
10802,2021,2021-10-05T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Utah Jazz,40,111,85,Scott Wall,Kevin Cutler,CJ Washington,,,
10803,2021,2021-10-05T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Golden State Warriors,11,107,121,Curtis Blair,Brent Barnaky,Robert Hussey,,,
10804,2021,2021-10-05T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Phoenix Suns,28,117,106,Brian Forte,Eric Dalen,Suyash Mehta,,,
10805,2021,2021-10-05T02:30:00.000Z,STAPLES Center,LA Clippers,16,Denver Nuggets,9,103,102,Justin Van Duyne,Tyler Ford,John Butler,,,
10806,2021,2021-10-05T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Indiana Pacers,15,125,104,Zach Zarba,John Conley,J.D. Ralls,,,
10807,2021,2021-10-06T00:00:00.000Z,United Center,Chicago Bulls,6,Cleveland Cavaliers,7,131,95,Marc Davis,Jacyn Goble,Cheryl Flores,,,
10808,2021,2021-10-06T00:00:00.000Z,Toyota Center,Houston Rockets,14,Washington Wizards,41,125,119,Eric Lewis,Mitchell Ervin,Jenna Reneau,,,
10809,2021,2021-10-06T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Milwaukee Bucks,21,87,77,Michael Smith,Kevin Scott,Matt Kallio,,,
10810,2021,2021-10-06T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,San Antonio Spurs,31,115,105,Ed Malloy,Lauren Holtkamp,Dannica Mosher,,,
10811,2021,2021-10-06T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Cleveland Cavaliers,7,96,99,Sean Wright,Brian Forte,Tyler Ricks,,,
10812,2021,2021-10-07T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Orlando Magic,26,104,86,Karl Lane,J.T. Orr,Simone Jelks,,,
10813,2021,2021-10-07T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Utah Jazz,40,111,101,JB DeRosa,Tyler Ford,Jonathan Sterling,,,
10814,2021,2021-10-07T02:00:00.000Z,Chase Center,Golden State Warriors,11,Denver Nuggets,9,118,116,Kevin Cutler,Brent Barnaky,Suyash Mehta,,,
10815,2021,2021-10-06T22:00:00.000Z,Footprint Center,Phoenix Suns,28,Los Angeles Lakers,17,117,105,Leon Wood,Curtis Blair,Mousa Dagher,,,
10816,2021,2021-10-07T02:30:00.000Z,STAPLES Center,LA Clippers,16,Sacramento Kings,30,98,113,Rodney Mott,Scott Twardoski,Robert Hussey,,,
10817,2021,2021-10-07T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Memphis Grizzlies,19,98,128,David Guthrie,Matt Myers,Dedric Taylor,,,
10818,2021,2021-10-07T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Toronto Raptors,38,125,113,Mark Lindsay,Ray Acosta,Evan Scott,,,
10819,2021,2021-10-08T02:00:00.000Z,Toyota Center,Houston Rockets,14,Miami Heat,20,106,113,Derrick Collins,Gediminas Petraitis,Phenizee Ransom,,,
10820,2021,2021-10-08T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Indiana Pacers,15,100,109,James Williams,Brandon Adair,Dannica Mosher,,,
10821,2021,2021-10-08T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Milwaukee Bucks,21,119,115,Josh Tiven,Lauren Holtkamp,Jamahl Ralls,,,
10822,2021,2021-10-09T00:00:00.000Z,United Center,Chicago Bulls,6,New Orleans Pelicans,23,121,85,James Capers,Nick Buchert,Blanca Burns,,,
10823,2021,2021-10-09T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,LA Clippers,16,122,114,Scott Wall,Kevin Scott,Matt Kallio,,,
10824,2021,2021-10-09T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Miami Heat,20,105,109,Derek Richardson,Sean Wright,Jonathan Sterling,,,
10825,2021,2021-10-09T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Minnesota Timberwolves,22,112,114,Ed Malloy,Brent Barnaky,Robert Hussey,,,
10826,2021,2021-10-09T02:00:00.000Z,Chase Center,Golden State Warriors,11,Los Angeles Lakers,17,121,114,Tom Washington,Justin Van Duyne,John Conley,,,
10827,2021,2021-10-09T23:00:00.000Z,TD Garden,Boston Celtics,2,Toronto Raptors,38,113,111,Eric Lewis,Aaron Smith,Evan Scott,,,
10828,2021,2021-10-09T23:00:00.000Z,Capital One Arena,Washington Wizards,41,New York Knicks,24,99,117,Scott Foster,Gediminas Petraitis,Jenna Schroeder,,,
10829,2021,2021-10-10T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Atlanta Hawks,1,87,91,Michael Smith,Pat Fraher,Danielle Scott,,,
10830,2021,2021-10-10T22:00:00.000Z,Amway Center,Orlando Magic,26,San Antonio Spurs,31,100,101,Kane Fitzgerald,Dedric Taylor,Jenna Reneau,,,
10831,2021,2021-10-10T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Chicago Bulls,6,101,102,JB DeRosa,Karl Lane,Brandon Adair,,,
10832,2021,2021-10-10T23:30:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Oklahoma City Thunder,25,130,110,James Capers,Brett Nansel,Matt Myers,,,
10833,2021,2021-10-11T02:00:00.000Z,STAPLES Center,Los Angeles Lakers,17,Phoenix Suns,28,94,123,Matt Boland,Sean Wright,Nate Green,,,
10834,2021,2021-10-11T23:00:00.000Z,Scotiabank Arena,Toronto Raptors,38,Houston Rockets,14,107,92,James Williams,Suyash Mehta,Natalie Sago,,,
10835,2021,2021-10-11T23:30:00.000Z,FTX Arena,Miami Heat,20,Charlotte Hornets,5,104,103,Marat Kogut,Ben Taylor,Evan Scott,,,
10836,2021,2021-10-12T00:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Brooklyn Nets,4,115,104,Ed Malloy,Aaron Smith,Simone Jelks,,,
10837,2021,2021-10-12T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Detroit Pistons,10,127,92,Derrick Collins,CJ Washington,Mitchell Ervin,,,
10838,2021,2021-10-12T01:00:00.000Z,Vivint Arena,Utah Jazz,40,New Orleans Pelicans,23,127,96,Sean Corbin,J.T. Orr,Andy Nagy,,,
10839,2021,2021-10-12T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Sacramento Kings,30,93,107,Derek Richardson,Mark Lindsay,John Butler,,,
10840,2021,2021-10-12T02:30:00.000Z,Toyota Arena,LA Clippers,16,Minnesota Timberwolves,22,100,128,Tony Brothers,Leon Wood,John Conley,,,
10841,2021,2021-10-12T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Toronto Raptors,38,108,113,Curtis Blair,Brandon Adair,Dannica Mosher,,,
10842,2021,2021-10-13T02:30:00.000Z,STAPLES Center,Los Angeles Lakers,17,Golden State Warriors,11,99,111,Matt Boland,Tre Maddox,Nate Green,,,
10843,2021,2021-10-13T22:30:00.000Z,Spectrum Center,Charlotte Hornets,5,Dallas Mavericks,8,59,127,Scott Foster,Brett Nansel,Cheryl Flores,,,
10844,2021,2021-10-13T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Memphis Grizzlies,19,109,107,Eric Dalen,Tyler Ford,Andy Nagy,,,
10845,2021,2021-10-13T23:00:00.000Z,Amway Center,Orlando Magic,26,Boston Celtics,2,103,102,Brent Barnaky,Ben Taylor,Brent Haskill,,,
10846,2021,2021-10-13T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Detroit Pistons,10,108,100,Michael Smith,Brian Forte,Matt Myers,,,
10847,2021,2021-10-14T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Denver Nuggets,9,108,99,Mark Lindsay,J.T. Orr,Phenizee Ransom,,,
10848,2021,2021-10-14T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Milwaukee Bucks,21,124,120,Tony Brothers,Natalie Sago,Brandon Schwab,,,
10849,2021,2021-10-13T21:00:00.000Z,Footprint Center,Phoenix Suns,28,Portland Trail Blazers,29,119,74,Kevin Cutler,Scott Twardoski,Justin Van Duyne,,,
10850,2021,2021-10-14T23:00:00.000Z,State Farm Arena,Atlanta Hawks,1,Miami Heat,20,127,92,Courtney Kirkland,Lauren Holtkamp,Simone Jelks,,,
10851,2021,2021-10-14T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Minnesota Timberwolves,22,107,101,Scott Wall,Zach Zarba,Jenna Reneau,,,
10852,2021,2021-10-15T00:00:00.000Z,BOK Center,Oklahoma City Thunder,25,Denver Nuggets,9,107,113,Sean Corbin,Mitchell Ervin,Blanca Burns,,,
10853,2021,2021-10-15T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Los Angeles Lakers,17,116,112,Rodney Mott,Leon Wood,John Butler,,,
10854,2021,2021-10-15T22:30:00.000Z,FTX Arena,Miami Heat,20,Boston Celtics,2,121,100,David Guthrie,Jacyn Goble,Brent Haskill,,,
10855,2021,2021-10-15T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Philadelphia 76ers,27,112,108,Pat Fraher,Eric Dalen,Brett Nansel,,,
10856,2021,2021-10-15T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Cleveland Cavaliers,7,94,110,Nick Buchert,Kevin Scott,Jamahl Ralls,,,
10857,2021,2021-10-15T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Washington Wizards,41,115,113,Eric Lewis,Marat Kogut,Danielle Scott,,,
10858,2021,2021-10-16T00:00:00.000Z,United Center,Chicago Bulls,6,Memphis Grizzlies,19,118,105,Scott Twardoski,James Williams,Matt Kallio,,,
10859,2021,2021-10-16T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Dallas Mavericks,8,103,114,Marc Davis,Natalie Sago,Jenna Schroeder,,,
10860,2021,2021-10-16T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Houston Rockets,14,126,98,Tre Maddox,Cheryl Flores,Ray Acosta,,,
10861,2021,2021-10-16T02:00:00.000Z,Chase Center,Golden State Warriors,11,Portland Trail Blazers,29,119,97,Derek Richardson,Derrick Collins,Brandon Schwab,,,
10865,2021,2022-02-21T01:00:00.000Z,Rocket Mortgage FieldHouse,Team LeBron,35,Team Team Durant,34,163,160,Brian Forte,Kane Fitzgerald,James Williams,,,
10866,2021,2022-04-13T01:30:00.000Z,Target Center,Minnesota Timberwolves,22,LA Clippers,16,109,104,Scott Foster,Tom Washington,Ed Malloy,9,8,
